"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.58500000000E+009, -2.60505338839E+001, +0.00000000000E+000
+1.59000000000E+009, -2.53566546868E+001, +0.00000000000E+000
+1.59500000000E+009, -2.46534882736E+001, +0.00000000000E+000
+1.60000000000E+009, -2.40542244806E+001, +0.00000000000E+000
+1.60500000000E+009, -2.35657195325E+001, +0.00000000000E+000
+1.61000000000E+009, -2.29770216320E+001, +0.00000000000E+000
+1.61500000000E+009, -2.25420029348E+001, +0.00000000000E+000
+1.62000000000E+009, -2.21112749575E+001, +0.00000000000E+000
+1.62500000000E+009, -2.16290856433E+001, +0.00000000000E+000
+1.63000000000E+009, -2.13082036528E+001, +0.00000000000E+000
+1.63500000000E+009, -2.08633463783E+001, +0.00000000000E+000
+1.64000000000E+009, -2.05285078790E+001, +0.00000000000E+000
+1.64500000000E+009, -2.01750546476E+001, +0.00000000000E+000
+1.65000000000E+009, -1.98726948081E+001, +0.00000000000E+000
+1.65500000000E+009, -1.95805949192E+001, +0.00000000000E+000
+1.66000000000E+009, -1.93021021697E+001, +0.00000000000E+000
+1.66500000000E+009, -1.90612246006E+001, +0.00000000000E+000
+1.67000000000E+009, -1.87660313090E+001, +0.00000000000E+000
+1.67500000000E+009, -1.85445889246E+001, +0.00000000000E+000
+1.68000000000E+009, -1.82589532254E+001, +0.00000000000E+000
+1.68500000000E+009, -1.79843097633E+001, +0.00000000000E+000
+1.69000000000E+009, -1.78040692928E+001, +0.00000000000E+000
+1.69500000000E+009, -1.75735115598E+001, +0.00000000000E+000
+1.70000000000E+009, -1.73359168983E+001, +0.00000000000E+000
+1.70500000000E+009, -1.71625137769E+001, +0.00000000000E+000
+1.71000000000E+009, -1.69787175894E+001, +0.00000000000E+000
+1.71500000000E+009, -1.67441279355E+001, +0.00000000000E+000
+1.72000000000E+009, -1.65976365659E+001, +0.00000000000E+000
+1.72500000000E+009, -1.63984870636E+001, +0.00000000000E+000
+1.73000000000E+009, -1.62344305503E+001, +0.00000000000E+000
+1.73500000000E+009, -1.61208937555E+001, +0.00000000000E+000
+1.74000000000E+009, -1.59214432938E+001, +0.00000000000E+000
+1.74500000000E+009, -1.57769618138E+001, +0.00000000000E+000
+1.75000000000E+009, -1.56152097365E+001, +0.00000000000E+000
+1.75500000000E+009, -1.54608485295E+001, +0.00000000000E+000
+1.76000000000E+009, -1.53147142958E+001, +0.00000000000E+000
+1.76500000000E+009, -1.52224842479E+001, +0.00000000000E+000
+1.77000000000E+009, -1.50853769879E+001, +0.00000000000E+000
+1.77500000000E+009, -1.49405626336E+001, +0.00000000000E+000
+1.78000000000E+009, -1.48271526508E+001, +0.00000000000E+000
+1.78500000000E+009, -1.46935344017E+001, +0.00000000000E+000
+1.79000000000E+009, -1.45640932841E+001, +0.00000000000E+000
+1.79500000000E+009, -1.44640121342E+001, +0.00000000000E+000
+1.80000000000E+009, -1.43540511165E+001, +0.00000000000E+000
+1.80500000000E+009, -1.42446734132E+001, +0.00000000000E+000
+1.81000000000E+009, -1.41429516672E+001, +0.00000000000E+000
+1.81500000000E+009, -1.40671879069E+001, +0.00000000000E+000
+1.82000000000E+009, -1.39581983321E+001, +0.00000000000E+000
+1.82500000000E+009, -1.38809983310E+001, +0.00000000000E+000
+1.83000000000E+009, -1.38126009853E+001, +0.00000000000E+000
+1.83500000000E+009, -1.37244243050E+001, +0.00000000000E+000
+1.84000000000E+009, -1.36585735645E+001, +0.00000000000E+000
+1.84500000000E+009, -1.35660082563E+001, +0.00000000000E+000
+1.85000000000E+009, -1.35159762121E+001, +0.00000000000E+000
+1.85500000000E+009, -1.34372589179E+001, +0.00000000000E+000
+1.86000000000E+009, -1.33702901132E+001, +0.00000000000E+000
+1.86500000000E+009, -1.33518443910E+001, +0.00000000000E+000
+1.87000000000E+009, -1.32780839584E+001, +0.00000000000E+000
+1.87500000000E+009, -1.32198605149E+001, +0.00000000000E+000
+1.88000000000E+009, -1.31574876362E+001, +0.00000000000E+000
+1.88500000000E+009, -1.31388019830E+001, +0.00000000000E+000
+1.89000000000E+009, -1.30811390632E+001, +0.00000000000E+000
+1.89500000000E+009, -1.30495237203E+001, +0.00000000000E+000
+1.90000000000E+009, -1.29792093118E+001, +0.00000000000E+000
+1.90500000000E+009, -1.29398477017E+001, +0.00000000000E+000
+1.91000000000E+009, -1.29061288882E+001, +0.00000000000E+000
+1.91500000000E+009, -1.28718319822E+001, +0.00000000000E+000
+1.92000000000E+009, -1.28225043065E+001, +0.00000000000E+000
+1.92500000000E+009, -1.27892590785E+001, +0.00000000000E+000
+1.93000000000E+009, -1.27536036923E+001, +0.00000000000E+000
+1.93500000000E+009, -1.27290537934E+001, +0.00000000000E+000
+1.94000000000E+009, -1.26937697720E+001, +0.00000000000E+000
+1.94500000000E+009, -1.26534190753E+001, +0.00000000000E+000
+1.95000000000E+009, -1.26381770088E+001, +0.00000000000E+000
+1.95500000000E+009, -1.26058950075E+001, +0.00000000000E+000
+1.96000000000E+009, -1.25970673973E+001, +0.00000000000E+000
+1.96500000000E+009, -1.25524560256E+001, +0.00000000000E+000
+1.97000000000E+009, -1.25194760022E+001, +0.00000000000E+000
+1.97500000000E+009, -1.24937805682E+001, +0.00000000000E+000
+1.98000000000E+009, -1.25016394410E+001, +0.00000000000E+000
+1.98500000000E+009, -1.24350181851E+001, +0.00000000000E+000
+1.99000000000E+009, -1.24470432991E+001, +0.00000000000E+000
+1.99500000000E+009, -1.24299103641E+001, +0.00000000000E+000
+2.00000000000E+009, -1.24002479772E+001, +0.00000000000E+000
+2.00500000000E+009, -1.23950691246E+001, +0.00000000000E+000
+2.01000000000E+009, -1.23838062611E+001, +0.00000000000E+000
+2.01500000000E+009, -1.23911338722E+001, +0.00000000000E+000
+2.02000000000E+009, -1.23674357572E+001, +0.00000000000E+000
+2.02500000000E+009, -1.23644429585E+001, +0.00000000000E+000
+2.03000000000E+009, -1.23859712381E+001, +0.00000000000E+000
+2.03500000000E+009, -1.23830281728E+001, +0.00000000000E+000
+2.04000000000E+009, -1.24230625151E+001, +0.00000000000E+000
+2.04500000000E+009, -1.23949853844E+001, +0.00000000000E+000
+2.05000000000E+009, -1.23950728187E+001, +0.00000000000E+000
+2.05500000000E+009, -1.24333323911E+001, +0.00000000000E+000
+2.06000000000E+009, -1.24447746348E+001, +0.00000000000E+000
+2.06500000000E+009, -1.24522615065E+001, +0.00000000000E+000
+2.07000000000E+009, -1.24608841446E+001, +0.00000000000E+000
+2.07500000000E+009, -1.24775148354E+001, +0.00000000000E+000
+2.08000000000E+009, -1.24988555382E+001, +0.00000000000E+000
+2.08500000000E+009, -1.25254839196E+001, +0.00000000000E+000
+2.09000000000E+009, -1.25358653494E+001, +0.00000000000E+000
+2.09500000000E+009, -1.25559332756E+001, +0.00000000000E+000
+2.10000000000E+009, -1.25710811744E+001, +0.00000000000E+000
+2.10500000000E+009, -1.26094615896E+001, +0.00000000000E+000
+2.11000000000E+009, -1.26279516180E+001, +0.00000000000E+000
+2.11500000000E+009, -1.26557221368E+001, +0.00000000000E+000
+2.12000000000E+009, -1.26708259821E+001, +0.00000000000E+000
+2.12500000000E+009, -1.27193398970E+001, +0.00000000000E+000
+2.13000000000E+009, -1.27534374851E+001, +0.00000000000E+000
+2.13500000000E+009, -1.28035206773E+001, +0.00000000000E+000
+2.14000000000E+009, -1.28237110878E+001, +0.00000000000E+000
+2.14500000000E+009, -1.28682352075E+001, +0.00000000000E+000
+2.15000000000E+009, -1.29132241386E+001, +0.00000000000E+000
+2.15500000000E+009, -1.29333339542E+001, +0.00000000000E+000
+2.16000000000E+009, -1.29982132273E+001, +0.00000000000E+000
+2.16500000000E+009, -1.30319957591E+001, +0.00000000000E+000
+2.17000000000E+009, -1.30925489562E+001, +0.00000000000E+000
+2.17500000000E+009, -1.31426646784E+001, +0.00000000000E+000
+2.18000000000E+009, -1.31978055754E+001, +0.00000000000E+000
+2.18500000000E+009, -1.32732830077E+001, +0.00000000000E+000
+2.19000000000E+009, -1.33022146399E+001, +0.00000000000E+000
+2.19500000000E+009, -1.33767078198E+001, +0.00000000000E+000
+2.20000000000E+009, -1.34442443875E+001, +0.00000000000E+000
+2.20500000000E+009, -1.35049069200E+001, +0.00000000000E+000
+2.21000000000E+009, -1.35669542203E+001, +0.00000000000E+000
+2.21500000000E+009, -1.36543063610E+001, +0.00000000000E+000
+2.22000000000E+009, -1.36960579395E+001, +0.00000000000E+000
+2.22500000000E+009, -1.37689548373E+001, +0.00000000000E+000
+2.23000000000E+009, -1.38872506603E+001, +0.00000000000E+000
+2.23500000000E+009, -1.39755018417E+001, +0.00000000000E+000
+2.24000000000E+009, -1.40088903771E+001, +0.00000000000E+000
+2.24500000000E+009, -1.41046644024E+001, +0.00000000000E+000
+2.25000000000E+009, -1.42086986687E+001, +0.00000000000E+000
+2.25500000000E+009, -1.42652725479E+001, +0.00000000000E+000
+2.26000000000E+009, -1.43792527413E+001, +0.00000000000E+000
+2.26500000000E+009, -1.44633088487E+001, +0.00000000000E+000
+2.27000000000E+009, -1.45422402331E+001, +0.00000000000E+000
+2.27500000000E+009, -1.46811201870E+001, +0.00000000000E+000
+2.28000000000E+009, -1.47762696958E+001, +0.00000000000E+000
+2.28500000000E+009, -1.48777177017E+001, +0.00000000000E+000
+2.29000000000E+009, -1.49753848813E+001, +0.00000000000E+000
+2.29500000000E+009, -1.50916265975E+001, +0.00000000000E+000
+2.30000000000E+009, -1.52169331808E+001, +0.00000000000E+000
+2.30500000000E+009, -1.53350360082E+001, +0.00000000000E+000
+2.31000000000E+009, -1.54324710408E+001, +0.00000000000E+000
+2.31500000000E+009, -1.55791254279E+001, +0.00000000000E+000
+2.32000000000E+009, -1.57110158324E+001, +0.00000000000E+000
+2.32500000000E+009, -1.58688213646E+001, +0.00000000000E+000
+2.33000000000E+009, -1.59874837238E+001, +0.00000000000E+000
+2.33500000000E+009, -1.61611854587E+001, +0.00000000000E+000
+2.34000000000E+009, -1.62451896643E+001, +0.00000000000E+000
+2.34500000000E+009, -1.64484557410E+001, +0.00000000000E+000
+2.35000000000E+009, -1.66270488152E+001, +0.00000000000E+000
+2.35500000000E+009, -1.67801709566E+001, +0.00000000000E+000
+2.36000000000E+009, -1.69540950915E+001, +0.00000000000E+000
+2.36500000000E+009, -1.71289154544E+001, +0.00000000000E+000
+2.37000000000E+009, -1.73004388499E+001, +0.00000000000E+000
+2.37500000000E+009, -1.74699160518E+001, +0.00000000000E+000
+2.38000000000E+009, -1.76580931177E+001, +0.00000000000E+000
+2.38500000000E+009, -1.78882811803E+001, +0.00000000000E+000
+2.39000000000E+009, -1.80421907279E+001, +0.00000000000E+000
+2.39500000000E+009, -1.82722038651E+001, +0.00000000000E+000
+2.40000000000E+009, -1.85010315353E+001, +0.00000000000E+000
+2.40500000000E+009, -1.88034289587E+001, +0.00000000000E+000
+2.41000000000E+009, -1.90335998283E+001, +0.00000000000E+000
+2.41500000000E+009, -1.93114897623E+001, +0.00000000000E+000
+2.42000000000E+009, -1.95480749848E+001, +0.00000000000E+000
+2.42500000000E+009, -1.98098077439E+001, +0.00000000000E+000
+2.43000000000E+009, -2.01778258606E+001, +0.00000000000E+000
+2.43500000000E+009, -2.04778537441E+001, +0.00000000000E+000
+2.44000000000E+009, -2.08224280460E+001, +0.00000000000E+000
+2.44500000000E+009, -2.11926496619E+001, +0.00000000000E+000
+2.45000000000E+009, -2.15219361548E+001, +0.00000000000E+000
+2.45500000000E+009, -2.20060838484E+001, +0.00000000000E+000
+2.46000000000E+009, -2.23233282942E+001, +0.00000000000E+000
+2.46500000000E+009, -2.28016444594E+001, +0.00000000000E+000
+2.47000000000E+009, -2.32156562472E+001, +0.00000000000E+000
+2.47500000000E+009, -2.37749451063E+001, +0.00000000000E+000
+2.48000000000E+009, -2.43537904093E+001, +0.00000000000E+000
+2.48500000000E+009, -2.47863797548E+001, +0.00000000000E+000
+2.49000000000E+009, -2.54185492178E+001, +0.00000000000E+000
+2.49500000000E+009, -2.62611781552E+001, +0.00000000000E+000
+2.50000000000E+009, -2.68319162883E+001, +0.00000000000E+000
+2.50500000000E+009, -2.77174132346E+001, +0.00000000000E+000
+2.51000000000E+009, -2.85468164949E+001, +0.00000000000E+000
+2.51500000000E+009, -2.93198114782E+001, +0.00000000000E+000
+2.52000000000E+009, -3.07707905390E+001, +0.00000000000E+000
+2.52500000000E+009, -3.18047122596E+001, +0.00000000000E+000
+2.53000000000E+009, -3.37971283393E+001, +0.00000000000E+000
+2.53500000000E+009, -3.48233909224E+001, +0.00000000000E+000
+2.54000000000E+009, -3.73840570947E+001, +0.00000000000E+000
+2.54500000000E+009, -3.99315440652E+001, +0.00000000000E+000
+2.55000000000E+009, -4.32539814919E+001, +0.00000000000E+000
+2.55500000000E+009, -4.78612389111E+001, +0.00000000000E+000
+2.56000000000E+009, -4.73554800762E+001, +0.00000000000E+000
+2.56500000000E+009, -4.36010514379E+001, +0.00000000000E+000
+2.57000000000E+009, -3.98241111255E+001, +0.00000000000E+000
+2.57500000000E+009, -3.71573498536E+001, +0.00000000000E+000
+2.58000000000E+009, -3.50830916629E+001, +0.00000000000E+000
+2.58500000000E+009, -3.36013053246E+001, +0.00000000000E+000
+2.59000000000E+009, -3.17808032025E+001, +0.00000000000E+000
+2.59500000000E+009, -3.06657259415E+001, +0.00000000000E+000
+2.60000000000E+009, -2.96550184274E+001, +0.00000000000E+000
+2.60500000000E+009, -2.84266175244E+001, +0.00000000000E+000
+2.61000000000E+009, -2.76429271506E+001, +0.00000000000E+000
+2.61500000000E+009, -2.68626961086E+001, +0.00000000000E+000
+2.62000000000E+009, -2.60353921677E+001, +0.00000000000E+000
+2.62500000000E+009, -2.53783528612E+001, +0.00000000000E+000
+2.63000000000E+009, -2.46438293940E+001, +0.00000000000E+000
+2.63500000000E+009, -2.40993008089E+001, +0.00000000000E+000
+2.64000000000E+009, -2.35427724652E+001, +0.00000000000E+000
+2.64500000000E+009, -2.30468766371E+001, +0.00000000000E+000
+2.65000000000E+009, -2.24151038944E+001, +0.00000000000E+000
+2.65500000000E+009, -2.18655151677E+001, +0.00000000000E+000
+2.66000000000E+009, -2.14411807533E+001, +0.00000000000E+000
+2.66500000000E+009, -2.10146665312E+001, +0.00000000000E+000
+2.67000000000E+009, -2.05903564493E+001, +0.00000000000E+000
+2.67500000000E+009, -2.01043476617E+001, +0.00000000000E+000
+2.68000000000E+009, -1.97632166719E+001, +0.00000000000E+000
+2.68500000000E+009, -1.93931743960E+001, +0.00000000000E+000
+2.69000000000E+009, -1.90358340331E+001, +0.00000000000E+000
+2.69500000000E+009, -1.86314997003E+001, +0.00000000000E+000
+2.70000000000E+009, -1.83221549452E+001, +0.00000000000E+000
+2.70500000000E+009, -1.79827334883E+001, +0.00000000000E+000
+2.71000000000E+009, -1.76802439644E+001, +0.00000000000E+000
+2.71500000000E+009, -1.73460820310E+001, +0.00000000000E+000
+2.72000000000E+009, -1.70792691728E+001, +0.00000000000E+000
+2.72500000000E+009, -1.68091905016E+001, +0.00000000000E+000
+2.73000000000E+009, -1.65275376532E+001, +0.00000000000E+000
+2.73500000000E+009, -1.62036384619E+001, +0.00000000000E+000
+2.74000000000E+009, -1.59376825509E+001, +0.00000000000E+000
+2.74500000000E+009, -1.56751476738E+001, +0.00000000000E+000
+2.75000000000E+009, -1.54210142483E+001, +0.00000000000E+000
+2.75500000000E+009, -1.51908372898E+001, +0.00000000000E+000
+2.76000000000E+009, -1.49267837052E+001, +0.00000000000E+000
+2.76500000000E+009, -1.46817586431E+001, +0.00000000000E+000
+2.77000000000E+009, -1.44636078353E+001, +0.00000000000E+000
+2.77500000000E+009, -1.42046896288E+001, +0.00000000000E+000
+2.78000000000E+009, -1.39739131329E+001, +0.00000000000E+000
+2.78500000000E+009, -1.37397871851E+001, +0.00000000000E+000
+2.79000000000E+009, -1.34934055434E+001, +0.00000000000E+000
+2.79500000000E+009, -1.32616454497E+001, +0.00000000000E+000
+2.80000000000E+009, -1.30184168019E+001, +0.00000000000E+000
+2.80500000000E+009, -1.27840113267E+001, +0.00000000000E+000
+2.81000000000E+009, -1.25998906885E+001, +0.00000000000E+000
+2.81500000000E+009, -1.23507695651E+001, +0.00000000000E+000
+2.82000000000E+009, -1.21397562111E+001, +0.00000000000E+000
+2.82500000000E+009, -1.19134398362E+001, +0.00000000000E+000
+2.83000000000E+009, -1.16979523092E+001, +0.00000000000E+000
+2.83500000000E+009, -1.14650314944E+001, +0.00000000000E+000
+2.84000000000E+009, -1.12566121679E+001, +0.00000000000E+000
+2.84500000000E+009, -1.10514979956E+001, +0.00000000000E+000
+2.85000000000E+009, -1.08254284029E+001, +0.00000000000E+000
+2.85500000000E+009, -1.06054293105E+001, +0.00000000000E+000
+2.86000000000E+009, -1.03932262146E+001, +0.00000000000E+000
+2.86500000000E+009, -1.01672328023E+001, +0.00000000000E+000
+2.87000000000E+009, -9.96315514838E+000, +0.00000000000E+000
+2.87500000000E+009, -9.76627076500E+000, +0.00000000000E+000
+2.88000000000E+009, -9.53632264428E+000, +0.00000000000E+000
+2.88500000000E+009, -9.33731142349E+000, +0.00000000000E+000
+2.89000000000E+009, -9.12169127037E+000, +0.00000000000E+000
+2.89500000000E+009, -8.89144367961E+000, +0.00000000000E+000
+2.90000000000E+009, -8.69501599593E+000, +0.00000000000E+000
+2.90500000000E+009, -8.48920172437E+000, +0.00000000000E+000
+2.91000000000E+009, -8.25388944744E+000, +0.00000000000E+000
+2.91500000000E+009, -8.04879974634E+000, +0.00000000000E+000
+2.92000000000E+009, -7.84459933413E+000, +0.00000000000E+000
+2.92500000000E+009, -7.61239739213E+000, +0.00000000000E+000
+2.93000000000E+009, -7.40692092756E+000, +0.00000000000E+000
+2.93500000000E+009, -7.19880396174E+000, +0.00000000000E+000
+2.94000000000E+009, -6.99103614320E+000, +0.00000000000E+000
+2.94500000000E+009, -6.78599365159E+000, +0.00000000000E+000
+2.95000000000E+009, -6.57175551228E+000, +0.00000000000E+000
+2.95500000000E+009, -6.37321234137E+000, +0.00000000000E+000
+2.96000000000E+009, -6.19190375651E+000, +0.00000000000E+000
+2.96500000000E+009, -5.99303012339E+000, +0.00000000000E+000
+2.97000000000E+009, -5.80149256087E+000, +0.00000000000E+000
+2.97500000000E+009, -5.61054107432E+000, +0.00000000000E+000
+2.98000000000E+009, -5.43303417639E+000, +0.00000000000E+000
+2.98500000000E+009, -5.25666968609E+000, +0.00000000000E+000
+2.99000000000E+009, -5.09074616329E+000, +0.00000000000E+000
+2.99500000000E+009, -4.93228765571E+000, +0.00000000000E+000
+3.00000000000E+009, -4.76916740207E+000, +0.00000000000E+000
+3.00500000000E+009, -4.62852329235E+000, +0.00000000000E+000
+3.01000000000E+009, -4.47777743187E+000, +0.00000000000E+000
+3.01500000000E+009, -4.34778283772E+000, +0.00000000000E+000
+3.02000000000E+009, -4.21919757139E+000, +0.00000000000E+000
+3.02500000000E+009, -4.09504580113E+000, +0.00000000000E+000
+3.03000000000E+009, -3.97988002957E+000, +0.00000000000E+000
+3.03500000000E+009, -3.87240245728E+000, +0.00000000000E+000
+3.04000000000E+009, -3.77025035520E+000, +0.00000000000E+000
+3.04500000000E+009, -3.67392462938E+000, +0.00000000000E+000
+3.05000000000E+009, -3.59287524461E+000, +0.00000000000E+000
+3.05500000000E+009, -3.50578768524E+000, +0.00000000000E+000
+3.06000000000E+009, -3.42611440814E+000, +0.00000000000E+000
+3.06500000000E+009, -3.35723789303E+000, +0.00000000000E+000
+3.07000000000E+009, -3.28527053825E+000, +0.00000000000E+000
+3.07500000000E+009, -3.22013300635E+000, +0.00000000000E+000
+3.08000000000E+009, -3.16055364679E+000, +0.00000000000E+000
+3.08500000000E+009, -3.10071353259E+000, +0.00000000000E+000
+3.09000000000E+009, -3.05415007988E+000, +0.00000000000E+000
+3.09500000000E+009, -3.00021351035E+000, +0.00000000000E+000
