Freq (Hz),s21avg
2000000000.0,-0.03908715043844209
2000900900.9009008,-0.04289357714161675
2001801801.801802,-0.04289495199135406
2002702702.7027028,-0.042689392833524346
2003603603.6036036,-0.04248383367569461
2004504504.5045044,-0.042278274517864894
2005405405.4054055,-0.04207271536003512
2006306306.3063064,-0.0457170360481342
2007207207.2072072,-0.04954944084683899
2008108108.108108,-0.05338184564554378
2009009009.0090091,-0.057214250444249576
2009909909.90991,-0.06104665524295436
2010810810.8108108,-0.061579872366627174
2011711711.7117116,-0.06196996163399798
2012612612.6126127,-0.06236005090136892
2013513513.5135136,-0.06275014016873974
2014414414.4144144,-0.06314022943611056
2015315315.3153152,-0.06172970283037847
2016216216.2162163,-0.06025081085825429
2017117117.1171172,-0.05877191888613051
2018018018.018018,-0.05729302691400671
2018918918.9189188,-0.05581413494188293
2019819819.81982,-0.05671957225720188
2020720720.7207208,-0.05770275944058905
2021621621.6216216,-0.058685946623976214
2022522522.5225224,-0.059669133807363384
2023423423.4234235,-0.06065232099075083
2024324324.3243244,-0.0633423376005378
2025225225.2252252,-0.06607895863640326
2026126126.126126,-0.06881557967226873
2027027027.0270271,-0.07155220070813488
2027927927.927928,-0.07428882174400037
2028828828.8288288,-0.06718375922887856
2029729729.7297297,-0.05986163968009038
2030630630.6306307,-0.052539520131300255
2031531531.5315316,-0.04521740058251206
2032432432.4324324,-0.03789528103372386
2033333333.3333333,-0.04540092739527585
2034234234.2342343,-0.053156546797328015
2035135135.1351352,-0.06091216619937813
2036036036.036036,-0.06866778560142826
2036936936.9369369,-0.07642340500347838
2037837837.837838,-0.07308367562293257
2038738738.7387388,-0.0696139687806119
2039639639.6396396,-0.06614426193829122
2040540540.5405405,-0.06267455509597056
2041441441.4414415,-0.05920484825364898
2042342342.3423424,-0.06182106804980277
2043243243.2432432,-0.06447759199587842
2044144144.144144,-0.06713411594195404
2045045045.0450451,-0.0697906398880304
2045945945.945946,-0.07244716383410603
2046846846.8468468,-0.06863823478362974
2047747747.7477477,-0.06481908097881142
2048648648.6486487,-0.0609999271739921
2049549549.5495496,-0.057180773369173786
2050450450.4504504,-0.053394220806662965
2051351351.3513513,-0.05910466090666162
2052252252.2522523,-0.06481510100666181
2053153153.1531532,-0.0705255411066605
2054054054.054054,-0.07623598120665914
2054954954.9549549,-0.08185343432307471
2055855855.855856,-0.07652167012269927
2056756756.7567568,-0.07118990592232521
2057657657.6576576,-0.06585814172195117
2058558558.5585585,-0.060526377521577135
2059459459.4594595,-0.05529231237683681
2060360360.3603604,-0.05724008565500154
2061261261.2612612,-0.05918785893316627
2062162162.162162,-0.06113563221133102
2063063063.0630631,-0.06308340548949626
2063963963.963964,-0.065060415870071
2064864864.8648648,-0.0685953461361891
2065765765.7657657,-0.07213027640230717
2066666666.6666667,-0.07566520666842619
2067567567.5675676,-0.07920013693454427
2068468468.4684684,-0.08252123523193418
2069369369.3693693,-0.07692626121533674
2070270270.2702703,-0.07133128719873782
2071171171.1711712,-0.06573631318214035
2072072072.072072,-0.060141339165542915
2072972972.9729729,-0.05481648751627029
2073873873.873874,-0.05872581901663098
2074774774.7747748,-0.06263515051699065
2075675675.6756756,-0.06654448201735029
2076576576.5765765,-0.07045381351770996
2077477477.4774776,-0.07415693829141472
2078378378.3783784,-0.07189630474227868
2079279279.2792792,-0.06963567119314261
2080180180.18018,-0.06737503764400657
2081081081.0810812,-0.06511440409486992
2081981981.981982,-0.06290326300968249
2082882882.8828828,-0.06193078948112016
2083783783.783784,-0.06095831595255755
2084684684.6846848,-0.05998584242399522
2085585585.5855856,-0.0590133688954329
2086486486.4864864,-0.05800326018547449
2087387387.3873873,-0.05616403702476366
2088288288.2882884,-0.054324813864052364
2089189189.1891892,-0.05248559070334156
2090090090.09009,-0.05064636754263073
2090990990.990991,-0.04888440218193016
2091891891.891892,-0.04864072054316877
2092792792.7927928,-0.048397038904407406
2093693693.6936936,-0.04815335726564602
2094594594.5945945,-0.04790967562688464
2095495495.4954956,-0.047581319551946256
2096396396.3963964,-0.04575259920643235
2097297297.2972972,-0.04392387886091841
2098198198.1981983,-0.042095158515404005
2099099099.0990992,-0.04026643816989008
2100000000.0,-0.0385742590670668
2100900900.9009008,-0.03908273116399743
2101801801.8018017,-0.03959120326092806
2102702702.7027028,-0.04009967535785882
2103603603.6036036,-0.04060814745478945
2104504504.5045044,-0.04125782797624325
2105405405.4054055,-0.043992822949468845
2106306306.3063064,-0.04672781792269375
2107207207.2072072,-0.04946281289591864
2108108108.108108,-0.052197807869143534
2109009009.0090091,-0.054850879890842016
2109909909.90991,-0.0563885394186761
2110810810.8108108,-0.057926198946510195
2111711711.7117116,-0.059463858474344274
2112612612.6126127,-0.061001518002178776
2113513513.5135136,-0.06244826702386349
2114414414.4144144,-0.06274771894106534
2115315315.3153152,-0.06304717085826718
2116216216.2162163,-0.0633466227754691
2117117117.1171172,-0.06364607469267095
2118018018.018018,-0.06403448540492916
2118918918.9189188,-0.06546831121882017
2119819819.81982,-0.0669021370327116
2120720720.7207208,-0.06833596284660262
2121621621.6216216,-0.06976978866049366
2122522522.5225224,-0.07085106190656332
2123423423.4234235,-0.06805870551944669
2124324324.3243244,-0.06526634913233077
2125225225.2252252,-0.06247399274521484
2126126126.126126,-0.05968163635809893
2127027027.0270271,-0.057195823135115426
2127927927.927928,-0.05787032396139766
2128828828.8288288,-0.058544824787679896
2129729729.7297297,-0.05921932561396215
2130630630.6306307,-0.05989382644024457
2131531531.5315316,-0.06033537253905495
2132432432.4324324,-0.05851627346564517
2133333333.3333333,-0.056697174392235386
2134234234.2342343,-0.054878075318825124
2135135135.1351352,-0.053058976245415355
2136036036.036036,-0.05175911303029821
2136936936.9369369,-0.05521567241011963
2137837837.837838,-0.058672231789941964
2138738738.7387388,-0.06212879116976337
2139639639.6396396,-0.06558535054958478
2140540540.5405405,-0.06821659760484144
2141441441.4414415,-0.06369303781585053
2142342342.3423424,-0.059169478026860844
2143243243.2432432,-0.05464591823787116
2144144144.144144,-0.05012235844888145
2145045045.0450451,-0.04645150964951865
2145945945.945946,-0.04979275995901845
2146846846.8468468,-0.05313401026851825
2147747747.747748,-0.056475260578018924
2148648648.6486487,-0.059816510887518735
2149549549.5495496,-0.0628762576015035
2150450450.4504504,-0.06373557365820787
2151351351.3513513,-0.06459488971491223
2152252252.252252,-0.06545420577161658
2153153153.153153,-0.06631352182832095
2154054054.0540543,-0.06723787036447068
2154954954.954955,-0.06864634958093031
2155855855.855856,-0.07005482879738993
2156756756.756757,-0.07146330801384956
2157657657.6576576,-0.07287178723030918
2158558558.5585585,-0.07448147748256725
2159459459.4594593,-0.07752023801253102
2160360360.36036,-0.08055899854249485
2161261261.2612615,-0.08359775907246021
2162162162.1621623,-0.08663651960242402
2163063063.063063,-0.08924729413508847
2163963963.963964,-0.08895337681723736
2164864864.864865,-0.08865945949938625
2165765765.7657657,-0.08836554218153514
2166666666.6666665,-0.08807162486368403
2167567567.567568,-0.08783317474494767
2168468468.4684687,-0.0879549879135579
2169369369.3693695,-0.08807680108216816
2170270270.2702703,-0.08819861425077838
2171171171.171171,-0.08832042741938866
2172072072.072072,-0.088956922703278
2172972972.972973,-0.09279697168568786
2173873873.8738737,-0.09663702066809769
2174774774.7747746,-0.10047706965050755
2175675675.675676,-0.10431711863291944
2176576576.5765767,-0.10742223514509303
2177477477.4774776,-0.1061379843350425
2178378378.3783784,-0.10485373352499198
2179279279.279279,-0.10356948271494149
2180180180.18018,-0.10228523190489099
2181081081.081081,-0.10133060065155883
2181981981.981982,-0.10226719082649041
2182882882.882883,-0.10320378100142152
2183783783.783784,-0.10414037117635261
2184684684.6846848,-0.1050769613512837
2185585585.5855856,-0.10681237183401492
2186486486.4864864,-0.11295568099631532
2187387387.3873873,-0.11909899015861572
2188288288.288288,-0.1252422993209161
2189189189.189189,-0.13138560848321654
2190090090.0900903,-0.13639615710078543
2190990990.990991,-0.13538915053222042
2191891891.891892,-0.13438214396365541
2192792792.792793,-0.13337513739509044
2193693693.6936936,-0.13236813082652543
2194594594.5945945,-0.13136939133974285
2195495495.4954953,-0.13041297238917007
2196396396.3963966,-0.12945655343859683
2197297297.2972975,-0.1285001344880241
2198198198.1981983,-0.12754371553745136
2199099099.099099,-0.12800550265924676
2200000000.0,-0.1354696822633465
2200900900.900901,-0.14293386186744614
2201801801.8018017,-0.15039804147154587
2202702702.7027025,-0.15786222107564551
2203603603.6036034,-0.165412705771
2204504504.5045047,-0.1733745475098052
2205405405.4054055,-0.18133638924860615
2206306306.3063064,-0.18929823098740717
2207207207.207207,-0.19726007272620819
2208108108.108108,-0.2028504765428724
2209009009.009009,-0.1975210732903563
2209909909.9099097,-0.1921916700378402
2210810810.810811,-0.18686226678532133
2211711711.711712,-0.18153286353280526
2212612612.6126127,-0.17831367267173265
2213513513.5135136,-0.18448901416451152
2214414414.4144144,-0.19066435565729042
2215315315.3153152,-0.1968396971500693
2216216216.216216,-0.20301503864284817
2217117117.117117,-0.2078764507480693
2218018018.0180182,-0.20707842398285925
2218918918.918919,-0.20628039721764962
2219819819.81982,-0.20548237045244
2220720720.720721,-0.20468434368723037
2221621621.6216216,-0.2017470900814135
2222522522.5225224,-0.18988911502464023
2223423423.4234233,-0.17803113996786693
2224324324.324324,-0.16617316491109357
2225225225.2252254,-0.15431518985431394
2226126126.1261263,-0.14636378744027834
2227027027.027027,-0.15419410952193194
2227927927.927928,-0.16202443160358557
2228828828.828829,-0.1698547536852392
2229729729.7297297,-0.17768507576689282
2230630630.6306305,-0.18303753052692004
2231531531.5315313,-0.17868687483085346
2232432432.4324327,-0.1743362191347846
2233333333.3333335,-0.16998556343871807
2234234234.2342343,-0.1656349077426515
2235135135.135135,-0.16305392676501024
2236036036.036036,-0.16719413461693372
2236936936.936937,-0.1713343424688572
2237837837.8378377,-0.17547455032078058
2238738738.7387385,-0.17961475817270403
2239639639.63964,-0.18339235868159404
2240540540.5405407,-0.1858335432245992
2241441441.4414415,-0.18827472776760434
2242342342.3423424,-0.1907159123106095
2243243243.243243,-0.19315709685361465
2244144144.144144,-0.19688247026538122
2245045045.045045,-0.2052030737256041
2245945945.9459457,-0.21352367718582707
2246846846.846847,-0.22184428064605435
2247747747.747748,-0.2301648841062774
2248648648.6486487,-0.236237938606322
2249549549.5495496,-0.23449884118472453
2250450450.4504504,-0.23275974376312702
2251351351.3513513,-0.23102064634152955
2252252252.252252,-0.22928154891993197
2253153153.153153,-0.22914360186898378
2254054054.0540543,-0.23441414892719123
2254954954.954955,-0.23968469598539585
2255855855.855856,-0.24495524304360045
2256756756.756757,-0.250225790101805
2257657657.6576576,-0.2546312866252575
2258558558.5585585,-0.25619586746919437
2259459459.4594593,-0.25776044831313116
2260360360.36036,-0.2593250291570679
2261261261.2612615,-0.2608896100010056
2262162162.1621623,-0.2604657830143754
2263063063.063063,-0.25369046346521873
2263963963.963964,-0.24691514391606215
2264864864.864865,-0.24013982436690565
2265765765.7657657,-0.233364504817749
2266666666.6666665,-0.2297513108729573
2267567567.567568,-0.23596634515794948
2268468468.4684687,-0.24218137944293855
2269369369.3693695,-0.2483964137279275
2270270270.2702703,-0.2546114480129164
2271171171.171171,-0.25878048752066257
2272072072.072072,-0.25675952588031725
2272972972.972973,-0.2547385642399719
2273873873.8738737,-0.25271760259962656
2274774774.7747746,-0.2506966409592812
2275675675.675676,-0.24902614823792132
2276576576.5765767,-0.24838813767976387
2277477477.4774776,-0.24775012712160643
2278378378.3783784,-0.24711211656344897
2279279279.279279,-0.24647410600529152
2280180180.18018,-0.24687179636316636
2281081081.081081,-0.2502415897570674
2281981981.981982,-0.2536113831509701
2282882882.882883,-0.256981176544871
2283783783.783784,-0.2603509699387719
2284684684.6846848,-0.26166587883981657
2285585585.5855856,-0.25723491192118514
2286486486.4864864,-0.25280394500255376
2287387387.3873873,-0.2483729780839224
2288288288.288288,-0.2439420111652909
2289189189.189189,-0.24072364380526826
2290090090.0900903,-0.2408102046540037
2290990990.990991,-0.24089676550273903
2291891891.891892,-0.24098332635147449
2292792792.792793,-0.24106988720020986
2293693693.6936936,-0.24203541723653405
2294594594.5945945,-0.2453366873372768
2295495495.4954953,-0.24863795743801945
2296396396.3963966,-0.2519392275387639
2297297297.2972975,-0.2552404976395067
2298198198.1981983,-0.2566237613238419
2299099099.099099,-0.2530361614979879
2300000000.0,-0.249448561672134
2300900900.900901,-0.24586096184628
2301801801.8018017,-0.24227336202042596
2302702702.7027025,-0.23996196094777156
2303603603.6036034,-0.24087719794843415
2304504504.5045047,-0.24179243494909713
2305405405.4054055,-0.2427076719497596
2306306306.3063064,-0.24362290895042218
2307207207.207207,-0.24403386049025355
2308108108.108108,-0.24320066249898448
2309009009.009009,-0.24236746450771549
2309909909.9099097,-0.24153426651644647
2310810810.810811,-0.24070106852517692
2311711711.711712,-0.24021864267279103
2312612612.6126127,-0.24058090129834186
2313513513.5135136,-0.24094315992389267
2314414414.4144144,-0.24130541854944357
2315315315.3153152,-0.2416676771749944
2316216216.216216,-0.24135925536535865
2317117117.117117,-0.23947408396118455
2318018018.018018,-0.2375889125570105
2318918918.918919,-0.23570374115283532
2319819819.81982,-0.23381856974866128
2320720720.720721,-0.23287492176452645
2321621621.6216216,-0.23409277637609047
2322522522.5225224,-0.23531063098765453
2323423423.4234233,-0.2365284855992186
2324324324.3243246,-0.23774634021078328
2325225225.2252254,-0.23800342189941043
2326126126.1261263,-0.23610614246050107
2327027027.027027,-0.23420886302159163
2327927927.927928,-0.23231158358268225
2328828828.828829,-0.23041430414377287
2329729729.7297297,-0.2292085222629108
2330630630.6306305,-0.22951753226193491
2331531531.5315313,-0.22982654226095903
2332432432.4324327,-0.23013555225998336
2333333333.3333335,-0.23044456225900745
2334234234.2342343,-0.23031101828990344
2335135135.135135,-0.22923018938075784
2336036036.036036,-0.22814936047161224
2336936936.936937,-0.22706853156246662
2337837837.8378377,-0.22598770265332102
2338738738.738739,-0.2269132220274179
2339639639.63964,-0.23203591099972964
2340540540.5405407,-0.23715859997204145
2341441441.4414415,-0.24228128894435322
2342342342.3423424,-0.24740397791666496
2343243243.243243,-0.2509819800394861
2344144144.144144,-0.2514012955918772
2345045045.045045,-0.2518206111442682
2345945945.9459457,-0.2522399266966592
2346846846.846847,-0.25265924224905045
2347747747.747748,-0.2536363442763838
2348648648.6486487,-0.2557285790117097
2349549549.5495496,-0.2578208137470355
2350450450.4504504,-0.2599130484823615
2351351351.3513513,-0.2620052832176873
2352252252.252252,-0.2631465102633083
2353153153.1531534,-0.262428613411637
2354054054.0540543,-0.26171071655996603
2354954954.954955,-0.260992819708295
2355855855.855856,-0.26027492285662407
2356756756.756757,-0.26022731106993363
2357657657.6576576,-0.2614612021469405
2358558558.5585585,-0.2626950932239473
2359459459.4594593,-0.2639289843009542
2360360360.36036,-0.26516287537796096
2361261261.2612615,-0.2647319543716349
2362162162.1621623,-0.2611876838801673
2363063063.063063,-0.2576434133886998
2363963963.963964,-0.2540991428972322
2364864864.864865,-0.2505548724057647
2365765765.7657657,-0.2505136637164364
2366666666.6666665,-0.2568812583389862
2367567567.567568,-0.2632488529615391
2368468468.4684687,-0.2696164475840888
2369369369.3693695,-0.27598404220663847
2370270270.2702703,-0.28032727280526076
2371171171.171171,-0.281046862074714
2372072072.072072,-0.2817664513441671
2372972972.972973,-0.2824860406136203
2373873873.8738737,-0.28320562988307346
2374774774.7747746,-0.28359585715707747
2375675675.675676,-0.28340916432464275
2376576576.5765767,-0.2832224714922082
2377477477.4774776,-0.2830357786597736
2378378378.3783784,-0.2828490858273389
2379279279.279279,-0.28366055021463865
2380180180.18018,-0.2861831412643387
2381081081.081081,-0.2887057323140388
2381981981.981982,-0.29122832336374027
2382882882.882883,-0.2937509144134404
2383783783.783784,-0.29543900044209537
2384684684.6846848,-0.29572683526912585
2385585585.5855856,-0.29601467009615634
2386486486.4864864,-0.2963025049231868
2387387387.3873873,-0.29659033975021726
2388288288.288288,-0.29755788501336966
2389189189.189189,-0.29964189484545056
2390090090.0900903,-0.3017259046775328
2390990990.990991,-0.30380991450961375
2391891891.891892,-0.3058939243416948
